account_id,party_id,product_type,open_date,close_date,status,updated_at
A001508,P000369,TRANSACTION,2017-06-07,,OPEN,2026-01-15T00:00:00
A001509,P000347,SAVINGS,2024-12-10,,DORMANT,2026-01-15T00:00:00
A001510,P000178,TERM_DEPOSIT,2023-03-16,,DORMANT,2026-01-15T00:00:00
A001511,P001216,TRANSACTION,2019-07-28,,OPEN,2026-01-15T00:00:00
A001512,P001438,CREDIT_CARD,2017-02-14,,OPEN,2026-01-15T00:00:00
A001513,P001420,CREDIT_CARD,2021-07-15,,OPEN,2026-01-15T00:00:00
A001514,P000816,TRANSACTION,2025-07-07,,OPEN,2026-01-15T00:00:00
A001515,P001826,TERM_DEPOSIT,2023-01-07,,DORMANT,2026-01-15T00:00:00
A001516,P001971,HOME_LOAN,2016-09-03,,DORMANT,2026-01-15T00:00:00
A001517,P000379,TRANSACTION,2021-11-28,,OPEN,2026-01-15T00:00:00
A001518,P001325,TRANSACTION,2020-08-10,,DORMANT,2026-01-15T00:00:00
A001519,P001258,TRANSACTION,2025-10-01,,OPEN,2026-01-15T00:00:00
A001520,P000172,HOME_LOAN,2025-05-26,,OPEN,2026-01-15T00:00:00
A001521,P001562,SAVINGS,2023-07-01,,OPEN,2026-01-15T00:00:00
A001522,P000275,SAVINGS,2019-12-02,,OPEN,2026-01-15T00:00:00
A001523,P000191,TRANSACTION,2022-08-14,,DORMANT,2026-01-15T00:00:00
A001524,P001745,TRANSACTION,2019-04-28,,DORMANT,2026-01-15T09:00:00
A001525,P001976,TRANSACTION,2018-03-02,,OPEN,2026-01-15T00:00:00
A001526,P000995,TRANSACTION,2020-01-11,,OPEN,2026-01-15T00:00:00
A001527,P000819,TRANSACTION,2022-05-14,,OPEN,2026-01-15T00:00:00
A001528,P001701,TRANSACTION,2018-04-11,,OPEN,2026-01-15T00:00:00
A001529,P001782,SAVINGS,2020-08-23,2022-12-31,CLOSED,2026-01-15T00:00:00
A001530,P001076,TERM_DEPOSIT,2022-10-21,,OPEN,2026-01-15T00:00:00
A001531,P000666,SAVINGS,2025-11-04,,OPEN,2026-01-15T00:00:00
A001532,P000555,CREDIT_CARD,2020-10-07,,OPEN,2026-01-15T00:00:00
A001533,P000871,SAVINGS,2024-12-12,,OPEN,2026-01-15T00:00:00
A001534,P000227,SAVINGS,2016-05-06,,DORMANT,2026-01-15T09:00:00
A001535,P001610,CREDIT_CARD,2016-03-26,2026-01-15,CLOSED,2026-01-15T09:00:00
A001536,P001918,HOME_LOAN,2024-09-03,,OPEN,2026-01-15T00:00:00
A001537,P000190,CREDIT_CARD,2023-01-21,,OPEN,2026-01-15T00:00:00
A001538,P000409,TRANSACTION,2022-08-07,,OPEN,2026-01-15T00:00:00
A001539,P001843,TERM_DEPOSIT,2021-08-06,,OPEN,2026-01-15T00:00:00
A001540,P000402,CREDIT_CARD,2024-08-27,,OPEN,2026-01-15T09:00:00
A001541,P001348,CREDIT_CARD,2023-12-16,,OPEN,2026-01-15T00:00:00
A001542,P001947,CREDIT_CARD,2020-02-03,,OPEN,2026-01-15T09:00:00
A001543,P001758,SAVINGS,2017-07-11,,OPEN,2026-01-15T00:00:00
A001544,P000598,SAVINGS,2017-02-05,,OPEN,2026-01-15T00:00:00
A001545,P001676,TERM_DEPOSIT,2018-12-19,2024-01-24,CLOSED,2026-01-15T00:00:00
A001546,P000969,TERM_DEPOSIT,2021-02-25,,DORMANT,2026-01-15T00:00:00
A001547,P001047,HOME_LOAN,2016-05-02,,OPEN,2026-01-15T00:00:00
A001548,P000177,CREDIT_CARD,2021-01-04,,OPEN,2026-01-15T00:00:00
A001549,P000386,SAVINGS,2019-01-04,,OPEN,2026-01-15T00:00:00
A001550,P000084,SAVINGS,2022-08-07,,OPEN,2026-01-15T00:00:00
A001551,P000911,TERM_DEPOSIT,2022-09-28,,OPEN,2026-01-15T00:00:00
A001552,P000159,CREDIT_CARD,2022-12-20,,OPEN,2026-01-15T00:00:00
A001553,P000707,CREDIT_CARD,2024-01-27,,OPEN,2026-01-15T00:00:00
A001554,P000402,HOME_LOAN,2017-03-15,,OPEN,2026-01-15T00:00:00
A001555,P000523,CREDIT_CARD,2016-09-20,,OPEN,2026-01-15T00:00:00
A001556,P000022,SAVINGS,2019-07-26,,OPEN,2026-01-15T00:00:00
A001557,P001582,HOME_LOAN,2021-12-07,,OPEN,2026-01-15T09:00:00
A001558,P000775,SAVINGS,2021-10-24,,OPEN,2026-01-15T00:00:00
A001559,P000084,TERM_DEPOSIT,2021-04-09,,OPEN,2026-01-15T00:00:00
A001560,P000405,HOME_LOAN,2018-03-30,,OPEN,2026-01-15T00:00:00
A001561,P000545,TRANSACTION,2021-02-03,,OPEN,2026-01-15T00:00:00
A001562,P001960,TRANSACTION,2018-08-21,,OPEN,2026-01-15T00:00:00
A001563,P001025,TERM_DEPOSIT,2019-04-13,,OPEN,2026-01-15T00:00:00
A001564,P000986,TERM_DEPOSIT,2018-12-10,2026-01-15,CLOSED,2026-01-15T09:00:00
A001565,P001487,TERM_DEPOSIT,2024-01-02,,OPEN,2026-01-15T00:00:00
A001566,P001208,HOME_LOAN,2023-05-01,,OPEN,2026-01-15T00:00:00
A001567,P000066,HOME_LOAN,2025-10-12,,DORMANT,2026-01-15T00:00:00
A001568,P001092,TRANSACTION,2017-03-14,,OPEN,2026-01-15T00:00:00
A001569,P000102,TERM_DEPOSIT,2023-01-09,,OPEN,2026-01-15T00:00:00
A001570,P001300,CREDIT_CARD,2020-06-24,,DORMANT,2026-01-15T00:00:00
A001571,P000454,CREDIT_CARD,2017-09-11,,OPEN,2026-01-15T00:00:00
A001572,P001070,TERM_DEPOSIT,2020-04-17,2022-01-01,CLOSED,2026-01-15T00:00:00
A001573,P000811,CREDIT_CARD,2023-07-31,,OPEN,2026-01-15T00:00:00
A001574,P000924,TERM_DEPOSIT,2025-01-13,,OPEN,2026-01-15T00:00:00
A001575,P001835,CREDIT_CARD,2016-02-09,,OPEN,2026-01-15T00:00:00
A001576,P001391,CREDIT_CARD,2016-06-09,,OPEN,2026-01-15T00:00:00
A001577,P001133,TRANSACTION,2017-06-29,,OPEN,2026-01-15T00:00:00
A001578,P001806,TRANSACTION,2021-11-01,,OPEN,2026-01-15T00:00:00
A001579,P001059,HOME_LOAN,2020-02-19,,OPEN,2026-01-15T00:00:00
A001580,P000122,SAVINGS,2019-07-22,,OPEN,2026-01-15T00:00:00
A001581,P001424,SAVINGS,2020-11-18,,OPEN,2026-01-15T00:00:00
A001582,P000022,HOME_LOAN,2019-06-29,,DORMANT,2026-01-15T00:00:00
A001583,P001428,CREDIT_CARD,2022-07-04,,DORMANT,2026-01-15T09:00:00
A001584,P001151,CREDIT_CARD,2018-09-03,,DORMANT,2026-01-15T00:00:00
A001585,P000483,TERM_DEPOSIT,2025-09-24,,OPEN,2026-01-15T00:00:00
A001586,P000877,TRANSACTION,2021-05-04,,OPEN,2026-01-15T00:00:00
A001587,P000466,SAVINGS,2022-03-05,,DORMANT,2026-01-15T00:00:00
A001588,P000870,HOME_LOAN,2020-12-23,,OPEN,2026-01-15T00:00:00
A001589,P000055,CREDIT_CARD,2020-04-01,,OPEN,2026-01-15T00:00:00
A001590,P001363,SAVINGS,2020-07-17,,OPEN,2026-01-15T00:00:00
A001591,P000964,TRANSACTION,2025-09-16,,DORMANT,2026-01-15T00:00:00
A001592,P000374,SAVINGS,2019-10-25,,OPEN,2026-02-15T09:00:00
A001593,P001756,CREDIT_CARD,2021-03-30,,OPEN,2026-01-15T00:00:00
A001594,P001589,TRANSACTION,2019-07-08,,OPEN,2026-01-15T00:00:00
A001595,P001048,CREDIT_CARD,2019-01-26,,OPEN,2026-01-15T00:00:00
A001596,P000882,TERM_DEPOSIT,2020-04-05,,OPEN,2026-01-15T00:00:00
A001597,P000674,HOME_LOAN,2023-07-07,,OPEN,2026-01-15T00:00:00
A001598,P000793,CREDIT_CARD,2016-11-23,,DORMANT,2026-01-15T00:00:00
A001599,P000849,SAVINGS,2017-07-14,2026-02-15,CLOSED,2026-02-15T09:00:00
A001600,P000346,HOME_LOAN,2022-07-18,,OPEN,2026-01-15T00:00:00
A001601,P001736,HOME_LOAN,2018-03-08,,OPEN,2026-01-15T00:00:00
A001602,P000818,TRANSACTION,2017-06-25,,OPEN,2026-01-15T00:00:00
A001603,P001635,TERM_DEPOSIT,2017-08-22,,DORMANT,2026-01-15T00:00:00
A001604,P001373,TERM_DEPOSIT,2016-06-12,,OPEN,2026-01-15T00:00:00
A001605,P001696,TRANSACTION,2019-07-23,,OPEN,2026-01-15T00:00:00
A001606,P000537,HOME_LOAN,2018-03-04,,OPEN,2026-01-15T00:00:00
A001607,P001566,TRANSACTION,2021-03-22,,OPEN,2026-01-15T00:00:00
A001608,P001398,CREDIT_CARD,2019-11-06,,DORMANT,2026-01-15T00:00:00
A001609,P000421,SAVINGS,2025-08-17,,OPEN,2026-01-15T00:00:00
A001610,P000142,CREDIT_CARD,2016-07-20,,OPEN,2026-01-15T00:00:00
A001611,P001906,TRANSACTION,2017-05-27,,OPEN,2026-01-15T00:00:00
A001612,P001658,HOME_LOAN,2020-08-21,,OPEN,2026-01-15T00:00:00
A001613,P001714,HOME_LOAN,2019-06-10,,OPEN,2026-01-15T00:00:00
A001614,P001378,HOME_LOAN,2016-07-19,,OPEN,2026-01-15T00:00:00
A001615,P000327,CREDIT_CARD,2016-10-21,,OPEN,2026-01-15T00:00:00
A001616,P000857,TERM_DEPOSIT,2024-08-12,,OPEN,2026-01-15T00:00:00
A001617,P001582,SAVINGS,2016-01-19,,OPEN,2026-01-15T00:00:00
A001618,P001510,TRANSACTION,2020-10-04,,OPEN,2026-01-15T00:00:00
A001619,P001700,TERM_DEPOSIT,2019-12-22,,OPEN,2026-01-15T00:00:00
A001620,P000829,HOME_LOAN,2019-02-10,,OPEN,2026-01-15T00:00:00
A001621,P000422,HOME_LOAN,2022-09-08,,OPEN,2026-01-15T00:00:00
A001622,P001361,SAVINGS,2019-12-15,,OPEN,2026-01-15T00:00:00
A001623,P000486,TERM_DEPOSIT,2024-12-25,,DORMANT,2026-02-15T09:00:00
A001624,P001310,HOME_LOAN,2022-07-27,,OPEN,2026-01-15T00:00:00
A001625,P000578,TERM_DEPOSIT,2018-03-13,,OPEN,2026-01-15T00:00:00
A001626,P000857,CREDIT_CARD,2017-04-08,,OPEN,2026-01-15T00:00:00
A001627,P001226,SAVINGS,2025-08-29,2026-03-07,CLOSED,2026-01-15T00:00:00
A001628,P001103,CREDIT_CARD,2019-01-16,,OPEN,2026-01-15T00:00:00
A001629,P000529,HOME_LOAN,2023-10-31,,OPEN,2026-01-15T00:00:00
A001630,P000556,SAVINGS,2020-01-05,,OPEN,2026-01-15T00:00:00
A001631,P001520,TERM_DEPOSIT,2019-08-31,,DORMANT,2026-01-15T00:00:00
A001632,P001662,TRANSACTION,2018-07-29,,OPEN,2026-01-15T00:00:00
A001633,P001784,TRANSACTION,2018-02-20,,OPEN,2026-01-15T00:00:00
A001634,P000228,CREDIT_CARD,2020-09-25,,OPEN,2026-02-15T09:00:00
A001635,P001899,TRANSACTION,2020-09-02,,OPEN,2026-01-15T00:00:00
A001636,P001953,TERM_DEPOSIT,2021-08-17,,OPEN,2026-01-15T00:00:00
A001637,P000233,TERM_DEPOSIT,2018-07-10,,OPEN,2026-01-15T00:00:00
A001638,P001187,TRANSACTION,2016-01-22,,OPEN,2026-01-15T00:00:00
A001639,P001742,TERM_DEPOSIT,2024-10-21,,OPEN,2026-01-15T00:00:00
A001640,P001886,SAVINGS,2016-01-24,,OPEN,2026-01-15T00:00:00
A001641,P000190,TERM_DEPOSIT,2016-06-05,,OPEN,2026-01-15T00:00:00
A001642,P000919,TRANSACTION,2025-12-10,,OPEN,2026-01-15T00:00:00
A001643,P001918,HOME_LOAN,2024-09-04,,OPEN,2026-01-15T00:00:00
A001644,P000611,TRANSACTION,2024-03-17,2026-02-15,CLOSED,2026-02-15T09:00:00
A001645,P000416,TRANSACTION,2020-12-15,,DORMANT,2026-01-15T00:00:00
A001646,P000064,HOME_LOAN,2020-03-16,,OPEN,2026-01-15T00:00:00
A001647,P001968,TRANSACTION,2018-10-11,,DORMANT,2026-01-15T00:00:00
A001648,P000307,HOME_LOAN,2020-11-12,,OPEN,2026-01-15T00:00:00
A001649,P000849,HOME_LOAN,2024-02-07,,OPEN,2026-01-15T00:00:00
A001650,P001577,TERM_DEPOSIT,2024-01-04,,DORMANT,2026-02-15T09:00:00
A001651,P001078,TERM_DEPOSIT,2016-08-14,,OPEN,2026-01-15T00:00:00
A001652,P001352,TRANSACTION,2017-07-10,,DORMANT,2026-01-15T09:00:00
A001653,P001039,HOME_LOAN,2020-10-29,,OPEN,2026-01-15T00:00:00
A001654,P000376,CREDIT_CARD,2022-02-27,2025-11-10,CLOSED,2026-01-15T00:00:00
A001655,P000858,HOME_LOAN,2022-11-14,,OPEN,2026-01-15T00:00:00
A001656,P001213,TRANSACTION,2025-12-08,,OPEN,2026-01-15T00:00:00
A001657,P001831,CREDIT_CARD,2017-11-23,2026-01-15,OPEN,2026-02-15T09:00:00
A001658,P001638,CREDIT_CARD,2016-05-01,,OPEN,2026-01-15T00:00:00
A001659,P000031,HOME_LOAN,2021-05-28,,OPEN,2026-01-15T00:00:00
A001660,P001721,TRANSACTION,2025-08-03,,OPEN,2026-01-15T00:00:00
A001661,P000934,TRANSACTION,2023-04-08,,OPEN,2026-01-15T00:00:00
A001662,P000358,CREDIT_CARD,2018-10-31,,OPEN,2026-01-15T00:00:00
A001663,P001807,TERM_DEPOSIT,2023-10-11,,OPEN,2026-01-15T00:00:00
A001664,P000667,HOME_LOAN,2022-10-24,,OPEN,2026-01-15T00:00:00
A001665,P000376,TERM_DEPOSIT,2021-09-06,,OPEN,2026-01-15T00:00:00
A001666,P001393,CREDIT_CARD,2022-03-19,2027-06-04,CLOSED,2026-01-15T00:00:00
A001667,P000022,TERM_DEPOSIT,2025-11-22,,OPEN,2026-01-15T00:00:00
A001668,P001347,SAVINGS,2016-11-14,,OPEN,2026-01-15T00:00:00
A001669,P001795,TERM_DEPOSIT,2022-08-13,,OPEN,2026-01-15T00:00:00
A001670,P000038,HOME_LOAN,2023-07-20,,OPEN,2026-01-15T00:00:00
A001671,P000319,SAVINGS,2024-12-13,,DORMANT,2026-01-15T00:00:00
A001672,P000018,SAVINGS,2020-10-25,,OPEN,2026-01-15T00:00:00
A001673,P001167,CREDIT_CARD,2019-10-11,2026-01-15,CLOSED,2026-01-15T09:00:00
A001674,P001898,TRANSACTION,2021-06-01,,DORMANT,2026-01-15T00:00:00
A001675,P001329,CREDIT_CARD,2023-02-27,,OPEN,2026-01-15T00:00:00
A001676,P001544,TERM_DEPOSIT,2025-12-13,,OPEN,2026-01-15T00:00:00
A001677,P000272,TERM_DEPOSIT,2023-03-30,,OPEN,2026-01-15T00:00:00
A001678,P000455,CREDIT_CARD,2025-06-27,,OPEN,2026-01-15T00:00:00
A001679,P000162,HOME_LOAN,2023-02-03,,OPEN,2026-01-15T00:00:00
A001680,P000752,TERM_DEPOSIT,2016-10-26,,OPEN,2026-01-15T00:00:00
A001681,P000497,CREDIT_CARD,2018-05-04,,OPEN,2026-01-15T00:00:00
A001682,P001721,HOME_LOAN,2016-09-07,,OPEN,2026-01-15T00:00:00
A001683,P000721,HOME_LOAN,2019-10-30,,OPEN,2026-01-15T00:00:00
A001684,P000509,HOME_LOAN,2020-11-22,2023-02-16,CLOSED,2026-01-15T00:00:00
A001685,P000819,CREDIT_CARD,2022-11-10,,DORMANT,2026-01-15T00:00:00
A001686,P001967,SAVINGS,2024-04-02,2025-09-16,CLOSED,2026-01-15T00:00:00
A001687,P000825,CREDIT_CARD,2021-02-28,,OPEN,2026-01-15T00:00:00
A001688,P001986,HOME_LOAN,2019-03-08,,OPEN,2026-01-15T00:00:00
A001689,P000150,SAVINGS,2021-05-21,,OPEN,2026-01-15T00:00:00
A001690,P001161,CREDIT_CARD,2021-10-11,,OPEN,2026-01-15T00:00:00
A001691,P001853,SAVINGS,2016-05-14,,DORMANT,2026-01-15T00:00:00
A001692,P001948,TERM_DEPOSIT,2024-06-12,,OPEN,2026-01-15T00:00:00
A001693,P000792,SAVINGS,2023-11-16,,OPEN,2026-01-15T00:00:00
A001694,P001154,HOME_LOAN,2024-02-06,2024-12-25,CLOSED,2026-01-15T00:00:00
A001695,P000815,TRANSACTION,2025-11-01,,OPEN,2026-01-15T00:00:00
A001696,P001165,HOME_LOAN,2020-11-14,,DORMANT,2026-01-15T00:00:00
A001697,P001827,TERM_DEPOSIT,2021-05-20,,OPEN,2026-01-15T00:00:00
A001698,P001208,HOME_LOAN,2021-09-24,,OPEN,2026-01-15T00:00:00
A001699,P001204,HOME_LOAN,2018-08-03,2026-02-15,CLOSED,2026-02-15T09:00:00
A001700,P001122,SAVINGS,2017-02-01,2018-06-17,OPEN,2026-02-15T09:00:00
A001701,P001504,CREDIT_CARD,2022-05-13,,OPEN,2026-01-15T00:00:00
A001702,P001138,HOME_LOAN,2016-04-04,2019-01-09,CLOSED,2026-01-15T00:00:00
A001703,P001251,SAVINGS,2017-12-30,,OPEN,2026-01-15T00:00:00
A001704,P000888,TRANSACTION,2021-10-14,,DORMANT,2026-01-15T09:00:00
A001705,P000521,HOME_LOAN,2022-08-01,,OPEN,2026-01-15T00:00:00
A001706,P001940,TERM_DEPOSIT,2024-01-09,,OPEN,2026-01-15T00:00:00
A001707,P000195,TERM_DEPOSIT,2019-02-21,2026-01-15,CLOSED,2026-01-15T09:00:00
A001708,P001527,SAVINGS,2023-09-19,,OPEN,2026-01-15T00:00:00
A001709,P000316,SAVINGS,2017-05-21,,OPEN,2026-01-15T00:00:00
A001710,P000009,TRANSACTION,2021-06-12,,OPEN,2026-01-15T00:00:00
A001711,P001336,CREDIT_CARD,2022-09-17,,OPEN,2026-01-15T00:00:00
A001712,P001263,TRANSACTION,2021-06-27,,OPEN,2026-01-15T00:00:00
A001713,P001335,SAVINGS,2017-01-27,,OPEN,2026-01-15T00:00:00
A001714,P000582,HOME_LOAN,2016-05-24,,OPEN,2026-01-15T00:00:00
A001715,P000242,TRANSACTION,2025-03-02,,OPEN,2026-01-15T00:00:00
A001716,P001177,CREDIT_CARD,2023-09-02,,OPEN,2026-01-15T00:00:00
A001717,P001301,HOME_LOAN,2022-05-10,,OPEN,2026-01-15T00:00:00
A001718,P001211,HOME_LOAN,2020-09-08,,OPEN,2026-01-15T00:00:00
A001719,P000670,CREDIT_CARD,2019-11-26,,OPEN,2026-01-15T00:00:00
A001720,P001609,SAVINGS,2022-08-17,,OPEN,2026-01-15T00:00:00
A001721,P000674,HOME_LOAN,2022-08-19,,DORMANT,2026-01-15T00:00:00
A001722,P000113,HOME_LOAN,2018-01-02,,OPEN,2026-01-15T00:00:00
A001723,P001703,SAVINGS,2023-11-29,,OPEN,2026-02-15T09:00:00
A001724,P000992,CREDIT_CARD,2025-08-12,,OPEN,2026-01-15T00:00:00
A001725,P001639,TRANSACTION,2021-02-27,,OPEN,2026-01-15T00:00:00
A001726,P001144,HOME_LOAN,2018-12-24,,DORMANT,2026-01-15T00:00:00
A001727,P001920,HOME_LOAN,2021-06-19,,OPEN,2026-01-15T00:00:00
A001728,P001886,TRANSACTION,2016-09-06,,OPEN,2026-01-15T00:00:00
A001729,P000757,CREDIT_CARD,2018-09-06,2021-11-02,CLOSED,2026-01-15T00:00:00
A001730,P000174,CREDIT_CARD,2024-06-25,,DORMANT,2026-01-15T00:00:00
A001731,P001286,TRANSACTION,2018-07-28,,OPEN,2026-01-15T00:00:00
A001732,P000837,TRANSACTION,2020-12-05,,OPEN,2026-01-15T00:00:00
A001733,P000682,CREDIT_CARD,2020-01-22,,OPEN,2026-01-15T00:00:00
A001734,P001334,TERM_DEPOSIT,2024-03-30,,OPEN,2026-01-15T00:00:00
A001735,P000634,SAVINGS,2016-06-07,2026-02-15,CLOSED,2026-02-15T09:00:00
A001736,P001005,TERM_DEPOSIT,2017-01-15,,DORMANT,2026-01-15T00:00:00
A001737,P000651,SAVINGS,2024-08-10,,OPEN,2026-01-15T00:00:00
A001738,P000987,HOME_LOAN,2025-02-22,,OPEN,2026-01-15T00:00:00
A001739,P000198,TRANSACTION,2022-06-02,,DORMANT,2026-01-15T00:00:00
A001740,P001015,SAVINGS,2025-05-18,,OPEN,2026-01-15T00:00:00
A001741,P001016,TERM_DEPOSIT,2018-10-03,2026-01-15,CLOSED,2026-01-15T09:00:00
A001742,P000176,HOME_LOAN,2025-04-06,,OPEN,2026-01-15T00:00:00
A001743,P001978,TRANSACTION,2017-06-01,,OPEN,2026-01-15T00:00:00
A001744,P001706,HOME_LOAN,2024-04-25,,OPEN,2026-01-15T00:00:00
A001745,P001223,TRANSACTION,2017-08-12,,OPEN,2026-02-15T09:00:00
A001746,P000991,SAVINGS,2019-05-03,,OPEN,2026-01-15T00:00:00
A001747,P000388,TERM_DEPOSIT,2023-08-09,,OPEN,2026-01-15T00:00:00
A001748,P000601,TERM_DEPOSIT,2017-10-02,,OPEN,2026-01-15T00:00:00
A001749,P000586,HOME_LOAN,2022-11-16,,OPEN,2026-01-15T09:00:00
A001750,P000554,CREDIT_CARD,2019-02-17,,OPEN,2026-01-15T00:00:00
A001751,P001535,HOME_LOAN,2021-02-14,,OPEN,2026-01-15T00:00:00
A001752,P001586,SAVINGS,2021-04-18,,DORMANT,2026-01-15T00:00:00
A001753,P001890,TRANSACTION,2022-06-04,2026-06-19,OPEN,2026-01-15T09:00:00
A001754,P000658,TRANSACTION,2016-07-28,,OPEN,2026-01-15T00:00:00
A001755,P000146,CREDIT_CARD,2017-03-29,,OPEN,2026-01-15T00:00:00
A001756,P001881,HOME_LOAN,2018-11-24,,OPEN,2026-01-15T00:00:00
A001757,P000731,TRANSACTION,2016-05-22,2026-02-15,CLOSED,2026-02-15T09:00:00
A001758,P001968,SAVINGS,2020-07-16,,DORMANT,2026-02-15T09:00:00
A001759,P000710,TRANSACTION,2016-04-09,,OPEN,2026-01-15T00:00:00
A001760,P000394,TERM_DEPOSIT,2022-12-15,,OPEN,2026-01-15T00:00:00
A001761,P000150,HOME_LOAN,2025-07-18,,OPEN,2026-01-15T00:00:00
A001762,P000002,TERM_DEPOSIT,2017-01-17,,OPEN,2026-01-15T00:00:00
A001763,P000161,TRANSACTION,2022-01-28,2026-01-15,CLOSED,2026-01-15T09:00:00
A001764,P000925,TERM_DEPOSIT,2022-05-12,,DORMANT,2026-01-15T00:00:00
A001765,P001268,CREDIT_CARD,2022-12-01,,OPEN,2026-02-15T09:00:00
A001766,P001233,TRANSACTION,2018-06-16,,OPEN,2026-01-15T00:00:00
A001767,P001007,CREDIT_CARD,2021-06-29,,OPEN,2026-01-15T00:00:00
A001768,P000023,HOME_LOAN,2025-12-05,,OPEN,2026-01-15T00:00:00
A001769,P001640,TRANSACTION,2023-03-16,,DORMANT,2026-01-15T00:00:00
A001770,P001828,TERM_DEPOSIT,2017-12-02,,OPEN,2026-01-15T00:00:00
A001771,P000037,SAVINGS,2024-08-23,,OPEN,2026-01-15T00:00:00
A001772,P001457,HOME_LOAN,2019-03-09,,DORMANT,2026-01-15T00:00:00
A001773,P001647,HOME_LOAN,2024-04-13,,OPEN,2026-01-15T00:00:00
A001774,P001205,CREDIT_CARD,2025-09-09,,OPEN,2026-01-15T00:00:00
A001775,P001571,TRANSACTION,2021-07-18,,OPEN,2026-01-15T00:00:00
A001776,P001874,HOME_LOAN,2023-04-14,,OPEN,2026-01-15T00:00:00
A001777,P001942,TERM_DEPOSIT,2019-09-28,,OPEN,2026-01-15T00:00:00
A001778,P001523,TRANSACTION,2018-11-30,2022-10-11,CLOSED,2026-01-15T00:00:00
A001779,P000025,SAVINGS,2020-12-21,,OPEN,2026-01-15T00:00:00
A001780,P001245,TERM_DEPOSIT,2021-07-26,,OPEN,2026-01-15T00:00:00
A001781,P000782,TERM_DEPOSIT,2024-12-11,2028-12-27,CLOSED,2026-01-15T00:00:00
A001782,P000423,SAVINGS,2021-01-20,,OPEN,2026-01-15T00:00:00
A001783,P001476,CREDIT_CARD,2017-11-10,,OPEN,2026-01-15T00:00:00
A001784,P001909,SAVINGS,2024-06-23,,OPEN,2026-01-15T00:00:00
A001785,P000614,TERM_DEPOSIT,2019-03-06,2024-02-08,CLOSED,2026-01-15T00:00:00
A001786,P001038,TRANSACTION,2025-09-23,,OPEN,2026-01-15T00:00:00
A001787,P000884,CREDIT_CARD,2017-05-31,,OPEN,2026-01-15T00:00:00
A001788,P001976,HOME_LOAN,2025-06-25,,OPEN,2026-01-15T00:00:00
A001789,P001984,TRANSACTION,2019-09-12,,OPEN,2026-01-15T00:00:00
A001790,P001391,TRANSACTION,2019-04-09,,OPEN,2026-01-15T00:00:00
A001791,P000189,HOME_LOAN,2019-03-28,,OPEN,2026-01-15T00:00:00
A001792,P001418,TERM_DEPOSIT,2016-07-20,,OPEN,2026-01-15T00:00:00
A001793,P000188,SAVINGS,2016-04-02,,OPEN,2026-01-15T00:00:00
A001794,P000297,CREDIT_CARD,2018-04-29,,DORMANT,2026-01-15T00:00:00
A001795,P000686,HOME_LOAN,2021-09-18,,OPEN,2026-01-15T00:00:00
A001796,P001148,TRANSACTION,2022-11-13,,OPEN,2026-01-15T00:00:00
A001797,P000817,SAVINGS,2022-02-11,2026-01-15,DORMANT,2026-02-15T09:00:00
A001798,P000228,HOME_LOAN,2023-11-14,,OPEN,2026-01-15T00:00:00
A001799,P000604,CREDIT_CARD,2018-08-08,,OPEN,2026-01-15T00:00:00
A001800,P000325,SAVINGS,2017-01-01,,OPEN,2026-01-15T00:00:00
A001801,P001230,CREDIT_CARD,2025-10-03,,OPEN,2026-01-15T00:00:00
A001802,P000977,TERM_DEPOSIT,2018-05-10,,OPEN,2026-01-15T00:00:00
A001803,P000606,CREDIT_CARD,2021-11-19,,OPEN,2026-01-15T00:00:00
A001804,P001617,TRANSACTION,2017-10-24,,OPEN,2026-01-15T00:00:00
A001805,P001826,SAVINGS,2016-04-10,,DORMANT,2026-02-15T09:00:00
A001806,P000163,CREDIT_CARD,2018-10-11,,DORMANT,2026-01-15T00:00:00
A001807,P000799,TRANSACTION,2017-07-17,,OPEN,2026-01-15T00:00:00
A001808,P000694,SAVINGS,2016-09-24,,OPEN,2026-01-15T00:00:00
A001809,P001794,CREDIT_CARD,2019-06-30,,DORMANT,2026-01-15T09:00:00
A001810,P000835,SAVINGS,2016-12-11,,DORMANT,2026-02-15T09:00:00
A001811,P000508,TERM_DEPOSIT,2016-03-04,,OPEN,2026-01-15T00:00:00
A001812,P000769,TRANSACTION,2018-01-28,,OPEN,2026-01-15T00:00:00
A001813,P000027,SAVINGS,2021-11-19,,OPEN,2026-01-15T09:00:00
A001814,P001515,HOME_LOAN,2017-07-23,,OPEN,2026-01-15T00:00:00
A001815,P000765,CREDIT_CARD,2022-08-01,,OPEN,2026-01-15T00:00:00
A001816,P000918,TRANSACTION,2016-11-04,,OPEN,2026-01-15T00:00:00
A001817,P001058,CREDIT_CARD,2023-07-15,,DORMANT,2026-01-15T00:00:00
A001818,P001664,TRANSACTION,2025-06-01,,OPEN,2026-01-15T00:00:00
A001819,P000811,CREDIT_CARD,2021-07-19,,OPEN,2026-01-15T00:00:00
A001820,P000017,TERM_DEPOSIT,2023-04-14,,OPEN,2026-01-15T00:00:00
A001821,P001087,TRANSACTION,2025-06-19,,OPEN,2026-01-15T00:00:00
A001822,P000544,TRANSACTION,2018-09-14,,OPEN,2026-01-15T00:00:00
A001823,P000247,TRANSACTION,2018-12-18,,OPEN,2026-01-15T00:00:00
A001824,P000089,HOME_LOAN,2016-04-27,,OPEN,2026-01-15T00:00:00
